날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,3685,5.37,0.86,590,7.26,230
2023-06-08,3685,5.38,0.86,590,7.24,230
2023-06-09,3685,5.39,0.86,590,7.23,230
2023-06-12,3685,5.32,0.85,590,7.32,230
2023-06-13,3685,5.43,0.87,590,7.18,230
2023-06-14,3685,5.36,0.86,590,7.27,230
2023-06-15,3685,5.36,0.86,590,7.27,230
2023-06-16,3685,5.4,0.86,590,7.22,230
2023-06-19,3685,5.36,0.86,590,7.27,230
2023-06-20,3685,5.44,0.87,590,7.17,230
2023-06-21,3685,5.36,0.86,590,7.28,230
2023-06-22,3685,5.35,0.86,590,7.29,230
2023-06-23,3685,5.32,0.85,590,7.32,230
2023-06-26,3685,5.34,0.85,590,7.3,230
2023-06-27,3685,5.36,0.86,590,7.27,230
2023-06-28,3685,5.35,0.86,590,7.29,230
2023-06-29,3685,5.25,0.84,590,7.42,230
2023-06-30,3685,5.24,0.84,590,7.44,230
2023-07-03,3685,5.3,0.85,590,7.36,230
2023-07-04,3685,5.27,0.84,590,7.4,230
2023-07-05,3685,5.19,0.83,590,7.52,230
2023-07-06,3685,5.09,0.82,590,7.65,230
2023-07-07,3685,5.06,0.81,590,7.71,230
2023-07-10,3685,5.0,0.8,590,7.8,230
2023-07-11,3685,5.06,0.81,590,7.71,230
2023-07-12,3685,5.03,0.81,590,7.74,230
2023-07-13,3685,5.1,0.82,590,7.64,230
2023-07-14,3685,5.19,0.83,590,7.5,230
2023-07-17,3685,5.11,0.82,590,7.63,230
2023-07-18,3685,5.04,0.81,590,7.73,230
2023-07-19,3685,5.03,0.81,590,7.74,230
2023-07-20,3685,4.97,0.8,590,7.85,230
2023-07-21,3685,4.91,0.79,590,7.94,230
2023-07-24,3685,4.81,0.77,590,8.1,230
2023-07-25,3685,4.72,0.76,590,8.26,230
2023-07-26,3685,4.57,0.73,590,8.53,230
2023-07-27,3685,4.68,0.75,590,8.33,230
2023-07-28,3685,4.75,0.76,590,8.21,230
2023-07-31,3685,4.82,0.77,590,8.08,230
2023-08-01,3685,4.84,0.77,590,8.06,230
2023-08-02,3685,4.78,0.77,590,8.16,230
2023-08-03,3685,4.78,0.77,590,8.16,230
2023-08-04,3685,4.76,0.76,590,8.19,230
2023-08-07,3685,4.75,0.76,590,8.2,230
2023-08-08,3685,4.67,0.75,590,8.35,230
2023-08-09,3685,4.73,0.76,590,8.24,230
2023-08-10,3685,4.68,0.75,590,8.33,230
2023-08-11,3685,4.72,0.76,590,8.26,230
2023-08-14,3685,4.64,0.74,590,8.39,230
2023-08-16,3685,4.45,0.71,590,8.76,230
