날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,1111052217600,17790,1586432700,12568464
2023-06-08,1111052217600,24277,2141426800,12568464
2023-06-09,1103511139200,20368,1794772900,12568464
2023-06-12,1089685828800,24728,2156228700,12568464
2023-06-13,1103511139200,18135,1593471100,12568464
2023-06-14,1082144750400,23182,1996261600,12568464
2023-06-15,1059521515200,21516,1824217100,12568464
2023-06-16,1055750976000,21921,1852952700,12568464
2023-06-19,1062035208000,10266,866230200,12568464
2023-06-20,1058264668800,11071,935330800,12568464
2023-06-21,1054494129600,11954,1000953500,12568464
2023-06-22,1062035208000,18786,1573039000,12568464
2023-06-23,1035641433600,23304,1931319300,12568464
2023-06-26,1038155126400,11397,947531600,12568464
2023-06-27,1045696204800,12791,1060384900,12568464
2023-06-28,1034384587200,10816,893711000,12568464
2023-06-29,1018045584000,16721,1365356100,12568464
2023-06-30,1031870894400,13584,1107596800,12568464
2023-07-03,1026843508800,18050,1478523600,12568464
2023-07-04,1014275044800,15390,1244171700,12568464
2023-07-05,999192888000,22161,1775245700,12568464
2023-07-06,990394963200,20029,1577352300,12568464
2023-07-07,967771728000,22342,1726983800,12568464
2023-07-10,964001188800,14536,1117716600,12568464
2023-07-11,957716956800,18127,1385725800,12568464
2023-07-12,966514881600,31430,2413724500,12568464
2023-07-13,984110731200,33128,2602919500,12568464
2023-07-14,994165502400,26494,2090109500,12568464
2023-07-17,974055960000,34151,2664639100,12568464
2023-07-18,971542267200,20576,1587595100,12568464
2023-07-19,982853884800,29419,2299161100,12568464
2023-07-20,984110731200,17855,1399901300,12568464
2023-07-21,1004220273600,28006,2228140800,12568464
2023-07-24,980340192000,24643,1918504100,12568464
2023-07-25,958973803200,26073,1998495500,12568464
2023-07-26,930066336000,58087,4297978700,12568464
2023-07-27,962744342400,56672,4297339200,12568464
2023-07-28,995422348800,60446,4742088400,12568464
2023-07-31,970285420800,52293,4064049300,12568464
2023-08-01,999192888000,50711,3994879100,12568464
2023-08-02,981597038400,32990,2592466500,12568464
2023-08-03,1018045584000,75338,6044698500,12568464
2023-08-04,1026843508800,41239,3364901900,12568464
2023-08-07,1023072969600,25778,2100051900,12568464
2023-08-08,1018045584000,25234,2051656900,12568464
2023-08-09,1069576286400,71895,6057226500,12568464
2023-08-10,1074603672000,34645,2957351200,12568464
2023-08-11,1080887904000,26695,2283776900,12568464
2023-08-14,1083401596800,41073,3536893100,12568464
2023-08-16,1078374211200,40815,3485131300,12568464
2023-08-17,1070833132800,28820,2441647000,12568464
2023-08-18,1084658443200,39931,3425566900,12568464
2023-08-21,1074603672000,16209,1390636500,12568464
2023-08-22,1065805747200,27482,2328568300,12568464
2023-08-23,1073346825600,20021,1706697000,12568464
