날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,40373,41555,40145,40737,130675,1.702658844089377
2023-06-08,40828,41601,40419,41283,587334,1.340304882539215
2023-06-09,41282,41509,40236,40464,81697,-1.9838674514933505
2023-06-12,40509,40600,39964,40055,65832,-1.01077500988533
2023-06-13,40055,40146,39328,39419,69946,-1.5878167519660467
2023-06-14,39827,40419,39555,40419,68312,2.536847713031787
2023-06-15,40236,40418,39372,40282,40967,-0.33894950394616397
2023-06-16,40282,40691,39736,40282,432722,0.0
2023-06-19,40190,40281,39236,39509,50888,-1.918971252668686
2023-06-20,39327,39509,38691,38873,47223,-1.6097598015642007
2023-06-21,38645,38645,37554,37736,64458,-2.9249093200936382
2023-06-22,37554,38099,37554,38009,22558,0.7234471062115752
2023-06-23,38009,38327,36872,37191,46325,-2.1521218658738723
2023-06-26,36917,36917,35917,36281,53414,-2.4468285337850557
2023-06-27,35917,37008,35871,36463,35099,0.5016399768473857
2023-06-28,36553,36644,35598,36190,63421,-0.748704165866769
2023-06-29,36190,36781,35826,35963,41903,-0.6272450953302017
2023-06-30,35827,36145,35281,35327,52160,-1.7684842755053807
2023-07-03,35554,35599,34281,34736,70205,-1.6729413762844283
2023-07-04,34644,35189,34144,34508,43451,-0.6563795485951175
2023-07-05,34189,34644,33234,33644,52603,-2.503767242378579
2023-07-06,33599,33599,32780,33190,29627,-1.3494233741528951
2023-07-07,33143,33325,32507,32780,39879,-1.2353118409159385
2023-07-10,32552,34280,32552,34235,46633,4.438682123245882
2023-07-11,34463,35690,34463,35145,52662,2.658098437271798
2023-07-12,35144,36326,35099,35463,39957,0.9048228766538626
2023-07-13,35553,35962,34462,35099,39735,-1.026421904520204
2023-07-14,35099,35417,34735,35099,14217,0.0
2023-07-17,35099,35599,35099,35281,13271,0.5185332915467677
2023-07-18,35281,35690,35008,35463,18253,0.5158583940364502
2023-07-19,35735,35871,34735,35008,17935,-1.2830273806502552
2023-07-20,34963,37463,34781,35827,106601,2.339465265082267
2023-07-21,35826,37827,35599,37236,64671,3.932788120691099
2023-07-24,36918,36963,36418,36691,18347,-1.4636373402084004
2023-07-25,36644,37235,36235,36554,30256,-0.37338856940394105
2023-07-26,36144,36553,34826,35190,66341,-3.731465776659189
2023-07-27,35190,35462,34780,35281,48802,0.25859619210002843
2023-07-28,35281,35963,34917,35645,43044,1.0317167880729003
2023-07-31,35644,36372,35462,35872,42857,0.6368354607939403
2023-08-01,36326,36644,35462,36372,60910,1.3938447814451382
2023-08-02,36371,36735,35871,36190,20248,-0.5003849114703618
2023-08-03,35918,36190,35872,36009,10670,-0.5001381597126278
2023-08-04,36054,36372,35781,36054,10926,0.12496875781054737
2023-08-07,36235,36326,35780,36190,18445,0.37721195983802075
2023-08-08,36099,36326,35644,35872,24249,-0.8786957723127936
2023-08-09,35645,35827,35281,35418,19432,-1.2656110615521856
2023-08-10,35417,36008,35417,35508,32989,0.2541080806369643
2023-08-11,35508,35826,34735,34917,33509,-1.6644136532612368
2023-08-14,34917,35053,33507,33644,37447,-3.64578858435719
2023-08-16,33235,33553,32599,32690,26368,-2.8355724646296516
2023-08-17,32416,33144,31507,33144,36201,1.3888039155705107
2023-08-18,33007,33007,31916,32553,19494,-1.7831281679942073
2023-08-21,32553,32689,32189,32326,13827,-0.6973243633459282
2023-08-22,31916,34190,31916,33599,57153,3.938006558188455
2023-08-23,33189,33507,32644,32735,24859,-2.571505104318581
2023-08-24,32735,33144,32416,32735,29326,0.0
2023-08-25,33098,33098,32234,32871,16366,0.4154574614327173
2023-08-28,32916,33235,32462,32826,18965,-0.136898786164096
2023-08-29,32825,33007,32461,32780,17575,-0.14013282154389814
2023-08-30,32780,32917,31962,32008,43799,-2.3550945698596704
2023-08-31,31735,32280,31553,31826,47447,-0.5686078480379905
2023-09-01,31780,32052,31098,31871,21105,0.14139382894488783
2023-09-04,31688,32007,31507,31689,13136,-0.5710520535910389
2023-09-05,31916,31962,31053,31235,42960,-1.4326737984789675
2023-09-06,31370,31370,30552,31007,41877,-0.7299503761805667
2023-09-07,30962,31007,30416,30735,22237,-0.8772212726158609
2023-09-08,30507,31189,30370,31189,20450,1.4771433219456647
2023-09-11,31189,31325,30461,30780,20289,-1.3113597742793934
2023-09-12,30779,30961,30416,30598,12507,-0.5912930474333983
2023-09-13,30461,30552,30098,30280,27905,-1.0392836133080594
2023-09-14,30007,30370,30007,30098,40561,-0.6010568031704095
2023-09-15,30370,30780,30143,30280,65655,0.6046913416173832
2023-09-18,30370,30598,30007,30098,34334,-0.6010568031704095
2023-09-19,30098,30143,29598,29780,35416,-1.0565486078809223
2023-09-20,29870,29870,29370,29734,22023,-0.15446608462055073
2023-09-21,29734,29734,28961,29325,28089,-1.375529696643573
2023-09-22,28870,29052,28597,28916,23067,-1.3947144075021314
2023-09-25,28597,28597,28006,28279,30961,-2.2029326324526215
2023-09-26,28552,28552,27733,27961,18797,-1.1245093532303123
2023-09-27,28006,28187,27278,28188,25847,0.8118450699188154
2023-10-04,28187,28187,27278,27415,22899,-2.742301688661842
2023-10-05,27460,27688,27006,27097,19841,-1.15994893306584
2023-10-06,27097,27279,26597,26961,43512,-0.5019005793999336
2023-10-10,27143,27234,26370,26643,38742,-1.1794814732391232
2023-10-11,26642,27142,26642,27052,20705,1.535112412265886
2023-10-12,27234,27279,26915,27234,28939,0.6727783528020109
2023-10-13,27233,27233,26915,27143,15610,-0.3341411470955423
2023-10-16,26915,27051,26278,26506,26900,-2.3468297535276132
2023-10-17,26415,26869,26415,26597,20887,0.3433184939259036
2023-10-18,26596,26733,26142,26233,23254,-1.368575403240967
2023-10-19,25960,26097,25642,25779,27592,-1.7306446079365685
2023-10-20,25460,26233,24960,25915,38676,0.527561193219287
2023-10-23,25915,25915,25551,25779,15109,-0.5247925911634189
2023-10-24,25778,26096,25187,25915,28814,0.527561193219287
2023-10-25,25915,26870,25915,26370,38547,1.7557399189658498
2023-10-26,26278,26323,25505,25551,13777,-3.10580204778157
2023-10-27,25733,26052,25460,26052,13213,1.9607843137254901
2023-10-30,25869,26597,25869,26370,14704,1.2206356517733763
2023-10-31,26370,27552,26370,27143,36855,2.9313613955252182
2023-11-01,27369,27869,27278,27779,22813,2.343145562391777
2023-11-02,28097,28097,27278,27688,25478,-0.3275855862342057
2023-11-03,27688,27915,27006,27734,22906,0.16613695463738803
2023-11-06,28006,29007,27961,29007,53003,4.590033893416024
2023-11-07,29051,29051,28097,28779,32827,-0.786017168269728
2023-11-08,28779,29007,28461,28598,16011,-0.628930817610063
2023-11-09,28916,29961,28597,29598,66385,3.4967480243373665
2023-11-10,29461,29961,28643,28734,39480,-2.9191161564970605
2023-11-13,28824,28915,28279,28279,12288,-1.5834899422287187
2023-11-14,28370,28642,28097,28461,12700,0.643587114112946
2023-11-15,28551,28915,28233,28461,24385,0.0
2023-11-16,28506,28960,28279,28279,21718,-0.6394715575700081
2023-11-17,28279,28507,27643,28007,42360,-0.9618444782347324
2023-11-20,28007,28052,27688,28007,24741,0.0
2023-11-21,27915,28915,27824,28734,31902,2.5957796265219413
2023-11-22,28507,30416,28507,30053,48578,4.59038073362567
2023-11-23,30052,30370,29097,29598,32237,-1.5139919475593118
2023-11-24,29961,30006,28460,28961,70594,-2.1521724440840595
2023-11-27,28643,29188,28461,29007,27346,0.15883429439591173
2023-11-28,28915,29734,28552,29507,39476,1.7237218602406315
2023-11-29,29461,29870,29188,29507,46144,0.0
2023-11-30,29597,29779,29324,29734,30389,0.7693089775307554
2023-12-01,29552,29916,29370,29916,28246,0.6120938992399273
2023-12-04,29779,30325,29507,30189,46443,0.9125551544324108
2023-12-05,30280,30370,29916,30280,38014,0.3014342972605916
2023-12-06,30461,30461,29234,29507,40771,-2.5528401585204756
2023-12-07,29597,29688,29324,29643,13993,0.46090758125190634
2023-12-08,29643,30234,29416,30189,37553,1.8419188341261006
2023-12-11,30188,30279,29188,29325,43721,-2.8619695915730894
2023-12-12,29324,29461,28461,29234,40584,-0.3103154305200341
2023-12-13,29052,29188,28552,28734,20837,-1.7103372785113222
2023-12-14,28733,29279,28688,29052,32591,1.106702860722489
2023-12-15,29370,29370,28461,28461,55104,-2.034283353985956
2023-12-18,28597,28915,28506,28825,13706,1.2789431151400161
2023-12-19,30007,32553,29825,31235,446511,8.360797918473548
2023-12-20,31234,31416,30825,31371,75026,0.43540899631823277
2023-12-21,31234,31280,30462,30553,54214,-2.607503745497434
2023-12-22,30552,30734,30279,30416,49390,-0.4484011390043531
2023-12-26,30416,30552,30189,30371,31099,-0.1479484481851657
2023-12-27,30371,30371,29689,29962,42566,-1.3466793981100391
2023-12-28,29870,30598,29598,30280,27214,1.061344369534744
2024-01-02,30234,30643,30007,30007,24315,-0.9015852047556142
2024-01-03,29870,30007,29279,29416,32525,-1.9695404405638686
2024-01-04,29325,29325,28734,29098,28932,-1.0810443296165353
2024-01-05,28915,29233,28824,28961,16264,-0.47082273695786653
2024-01-08,28961,29097,28506,28643,25547,-1.0980283829978246
2024-01-09,28688,28961,28597,28961,13988,1.1102189016513633
2024-01-10,28870,29097,28824,28870,8186,-0.3142156693484341
2024-01-11,29097,29097,28734,28825,13166,-0.15587114651887773
2024-01-12,28825,28870,28279,28689,14543,-0.4718126626192541
2024-01-15,28643,29007,28370,28598,38866,-0.3171947436299627
2024-01-16,28597,37145,27824,35963,2906625,25.753549199244702
2024-01-17,34689,37190,32689,34826,1736648,-3.1615827378138643
2024-01-18,34599,35099,32826,33508,372940,-3.7845288003215987
2024-01-19,33508,34690,32735,33008,253370,-1.4921809717082488
2024-01-22,32825,32962,30961,31462,242191,-4.683713039263209
2024-01-23,31507,32325,31234,31962,121634,1.589218740067383
2024-01-24,31917,32826,31326,31417,119279,-1.70514986546524
2024-01-25,31143,31507,30779,31280,77637,-0.43606964382340774
2024-01-26,31052,32098,31007,31780,104615,1.5984654731457801
2024-01-29,31780,33416,31280,32644,166601,2.7186910006293266
2024-01-30,33144,34189,32643,33826,191602,3.620879794142875
2024-01-31,34007,34417,33007,33917,95287,0.2690238278247502
2024-02-01,33917,36099,33553,35827,280429,5.6313942860512425
2024-02-02,36190,36827,34781,36009,213206,0.5079967622184386
2024-02-05,37190,39236,35963,36236,407984,0.6303979560665389
2024-02-06,36326,36735,35372,35372,119977,-2.3843691356661885
2024-02-07,35372,37281,33553,34872,348557,-1.4135474386520412
2024-02-08,34872,35190,34326,34645,84291,-0.6509520532232164
