날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,2239223392000,118826,5353869300,49982665
2023-06-08,2269212991000,534075,24222259600,49982665
2023-06-09,2224228592500,74289,3336062600,49982665
2023-06-12,2201736393250,59863,2651643550,49982665
2023-06-13,2166748527750,63604,2777103650,49982665
2023-06-14,2221729459250,62118,2737915000,49982665
2023-06-15,2214232059500,37253,1637504550,49982665
2023-06-16,2214232059500,393483,17419237850,49982665
2023-06-19,2171746794250,46274,2018432100,49982665
2023-06-20,2136758928750,42941,1835132600,49982665
2023-06-21,2074280597500,58613,2440669600,49982665
2023-06-22,2089275397000,20513,853225000,49982665
2023-06-23,2044290998500,42125,1721324950,49982665
2023-06-26,1994308333500,48571,1928508150,49982665
2023-06-27,2004304866500,31917,1271605000,49982665
2023-06-28,1989310067000,57670,2280985750,49982665
2023-06-29,1976814400750,38104,1508997000,49982665
2023-06-30,1941826535250,47431,1847790950,49982665
2023-07-03,1909337803000,63839,2448580900,49982665
2023-07-04,1896842136750,39511,1501805350,49982665
2023-07-05,1849358605000,47833,1776614800,49982665
2023-07-06,1824367272500,26941,978256500,49982665
2023-07-07,1801875073250,36263,1310123250,49982665
2023-07-10,1881847337250,42405,1568821700,49982665
2023-07-11,1931830002250,47887,1861832100,49982665
2023-07-12,1949323935000,36334,1433668200,49982665
2023-07-13,1929330869000,36132,1391810100,49982665
2023-07-14,1929330869000,12928,498815500,49982665
2023-07-17,1939327402000,12068,468301500,49982665
2023-07-18,1949323935000,16598,644574500,49982665
2023-07-19,1924332602500,16309,627668800,49982665
2023-07-20,1969317001000,96935,3867374800,49982665
2023-07-21,2046790131750,58807,2402438200,49982665
2023-07-24,2016800532750,16684,673724100,49982665
2023-07-25,2009303133000,27513,1107211550,49982665
2023-07-26,1934329135500,60326,2341499800,49982665
2023-07-27,1939327402000,44377,1711049800,49982665
2023-07-28,1959320468000,39141,1525949800,49982665
2023-07-31,1971816134250,38971,1536380800,49982665
2023-08-01,1999306600000,55387,2203913800,49982665
2023-08-02,1989310067000,18412,731159800,49982665
2023-08-03,1979313534000,9703,383919750,49982665
2023-08-04,1981812667250,9936,394215200,49982665
2023-08-07,1989310067000,16773,665228850,49982665
2023-08-08,1971816134250,22051,870118400,49982665
2023-08-09,1946824801750,17670,690644800,49982665
2023-08-10,1951823068250,29998,1174663100,49982665
2023-08-11,1919334336000,30471,1172810150,49982665
2023-08-14,1849358605000,34052,1271159000,49982665
2023-08-16,1796876806750,23977,867920800,49982665
2023-08-17,1694293139250,32919,1164807650,46482665
2023-08-18,1664079407000,17727,628082150,46482665
2023-08-21,1652458740750,12574,448155600,46482665
2023-08-22,1717534471750,51971,1907975800,46482665
