날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,69698,7.79,0.64,5748,2.46,1100
2023-06-08,69698,7.9,0.65,5748,2.42,1100
2023-06-09,69698,7.74,0.64,5748,2.47,1100
2023-06-12,69698,7.66,0.63,5748,2.5,1100
2023-06-13,69698,7.54,0.62,5748,2.54,1100
2023-06-14,69698,7.73,0.64,5748,2.47,1100
2023-06-15,69698,7.71,0.64,5748,2.48,1100
2023-06-16,69698,7.71,0.64,5748,2.48,1100
2023-06-19,69698,7.56,0.62,5748,2.53,1100
2023-06-20,69698,7.44,0.61,5748,2.57,1100
2023-06-21,69698,7.22,0.6,5748,2.65,1100
2023-06-22,69698,7.27,0.6,5748,2.63,1100
2023-06-23,69698,7.12,0.59,5748,2.69,1100
2023-06-26,69698,6.94,0.57,5748,2.76,1100
2023-06-27,69698,6.98,0.58,5748,2.74,1100
2023-06-28,69698,6.92,0.57,5748,2.76,1100
2023-06-29,69698,6.88,0.57,5748,2.78,1100
2023-06-30,69698,6.76,0.56,5748,2.83,1100
2023-07-03,69698,6.65,0.55,5748,2.88,1100
2023-07-04,69698,6.6,0.54,5748,2.9,1100
2023-07-05,69698,6.44,0.53,5748,2.97,1100
2023-07-06,69698,6.35,0.52,5748,3.01,1100
2023-07-07,69698,6.27,0.52,5748,3.05,1100
2023-07-10,69698,6.55,0.54,5748,2.92,1100
2023-07-11,69698,6.72,0.55,5748,2.85,1100
2023-07-12,69698,6.78,0.56,5748,2.82,1100
2023-07-13,69698,6.72,0.55,5748,2.85,1100
2023-07-14,69698,6.72,0.55,5748,2.85,1100
2023-07-17,69698,6.75,0.56,5748,2.84,1100
2023-07-18,69698,6.78,0.56,5748,2.82,1100
2023-07-19,69698,6.7,0.55,5748,2.86,1100
2023-07-20,69698,6.85,0.57,5748,2.79,1100
2023-07-21,69698,7.12,0.59,5748,2.69,1100
2023-07-24,69698,7.02,0.58,5748,2.73,1100
2023-07-25,69698,6.99,0.58,5748,2.74,1100
2023-07-26,69698,6.73,0.56,5748,2.84,1100
2023-07-27,69698,6.75,0.56,5748,2.84,1100
2023-07-28,69698,6.82,0.56,5748,2.81,1100
2023-07-31,69698,6.86,0.57,5748,2.79,1100
2023-08-01,69698,6.96,0.57,5748,2.75,1100
