,Open,High,Low,Close,Volume,Adj Close
2010-07-26,1014.0,1015.5,994.25,998.25,23565.0,998.25
2010-07-27,997.5,1005.0,994.5,998.0,24867.0,998.0
2010-07-28,998.0,1015.0,997.75,1010.5,26787.0,1010.5
2010-07-29,1012.5,1028.25,1011.5,1026.75,24245.0,1026.75
2010-07-30,1026.25,1054.75,1026.25,1052.5,10588.0,1052.5
2010-08-02,1051.75,1073.0,1049.0,1053.25,4855.0,1053.25
2010-08-03,1051.0,1054.0,1037.5,1053.5,3978.0,1053.5
2010-08-04,1048.0,1065.75,1048.0,1053.0,2210.0,1053.0
2010-08-05,1054.0,1080.0,1045.5,1055.0,1490.0,1055.0
2010-08-06,1052.25,1061.25,1046.5,1059.0,754.0,1059.0
2010-08-09,1057.75,1067.0,1046.75,1048.5,1337.0,1048.5
2010-08-10,1047.0,1047.0,1033.75,1036.25,1669.0,1036.25
2010-08-11,1038.0,1053.0,1035.0,1044.5,794.0,1044.5
2010-08-12,1049.5,1063.5,1038.0,1057.0,604.0,1057.0
2010-08-13,1075.0,1079.0,1052.75,1052.0,6509.0,1052.0
2010-08-16,1042.25,1050.25,1031.25,1034.0,5877.0,1034.0
2010-08-17,1029.5,1047.75,1029.5,1045.25,8048.0,1045.25
2010-08-18,1044.75,1049.0,1026.25,1035.25,7520.0,1035.25
2010-08-19,1035.0,1043.75,1012.5,1016.75,9681.0,1016.75
2010-08-20,1017.0,1019.25,1005.75,1009.25,4686.0,1009.25
2010-08-23,1009.0,1016.5,1003.0,1007.0,7370.0,1007.0
2010-08-24,1007.0,1009.75,995.0,999.5,8683.0,999.5
2010-08-25,999.25,1005.75,994.25,1000.0,8004.0,1000.0
2010-08-26,1000.5,1014.0,1000.5,1013.0,13174.0,1013.0
2010-08-27,1013.25,1024.75,1013.25,1022.0,12416.0,1022.0
2010-08-30,1024.25,1029.0,1016.0,1018.0,7947.0,1018.0
2010-08-31,1015.0,1024.25,1005.0,1008.0,4596.0,1008.0
2010-09-01,1008.75,1015.25,1003.75,1004.5,1029.0,1004.5
2010-09-02,1005.75,1007.5,999.5,1007.5,611.0,1007.5
2010-09-03,1008.5,1030.0,1008.0,1029.75,798.0,1029.75
2010-09-07,1031.25,1040.75,1024.75,1043.75,823.0,1043.75
2010-09-08,1041.0,1049.0,1040.25,1041.25,412.0,1041.25
2010-09-09,1036.25,1039.75,1030.75,1037.75,354.0,1037.75
2010-09-10,1025.0,1031.0,1022.25,1023.5,396.0,1023.5
2010-09-13,1021.0,1031.0,1018.75,1025.25,699.0,1025.25
2010-09-14,1026.75,1030.5,1018.25,1025.0,70449.0,1025.0
2010-09-15,1035.0,1045.0,1034.25,1042.5,57340.0,1042.5
2010-09-16,1043.0,1046.5,1033.0,1036.25,53363.0,1036.25
2010-09-17,1036.75,1072.0,1036.75,1069.0,108643.0,1069.0
2010-09-20,1069.0,1099.5,1068.25,1084.5,110019.0,1084.5
2010-09-21,1083.75,1093.75,1079.25,1080.0,81117.0,1080.0
2010-09-22,1080.0,1092.75,1079.5,1088.5,68667.0,1088.5
2010-09-23,1091.0,1098.25,1079.5,1093.5,77455.0,1093.5
2010-09-24,1093.0,1128.25,1090.0,1126.0,114040.0,1126.0
2010-09-27,1126.0,1144.0,1122.0,1128.5,99884.0,1128.5
2010-09-28,1127.0,1135.5,1105.5,1110.0,81866.0,1110.0
2010-09-29,1108.0,1110.25,1083.5,1099.0,104151.0,1099.0
2010-09-30,1098.75,1109.75,1082.25,1106.75,105038.0,1106.75
2010-10-01,1105.5,1106.5,1055.0,1057.0,157685.0,1057.0
2010-10-04,1055.0,1061.5,1042.0,1054.0,114014.0,1054.0
2010-10-05,1053.75,1077.75,1049.75,1071.75,96028.0,1071.75
2010-10-06,1070.0,1075.25,1061.5,1062.0,68872.0,1062.0
2010-10-07,1061.75,1074.5,1061.0,1065.0,106692.0,1065.0
2010-10-08,1064.0,1135.0,1062.0,1135.0,51463.0,1135.0
2010-10-11,1155.0,1188.75,1150.75,1152.5,205354.0,1152.5
2010-10-12,1154.0,1185.75,1154.0,1178.5,140947.0,1178.5
2010-10-13,1177.5,1194.5,1172.0,1176.5,153311.0,1176.5
2010-10-14,1176.5,1194.5,1176.0,1188.5,115964.0,1188.5
2010-10-15,1189.0,1204.25,1183.5,1185.0,98889.0,1185.0
2010-10-18,1182.0,1188.0,1175.0,1184.0,109140.0,1184.0
2010-10-19,1184.25,1195.0,1165.5,1180.0,122594.0,1180.0
2010-10-20,1178.0,1214.0,1173.75,1212.0,129209.0,1212.0
2010-10-21,1212.0,1223.5,1201.5,1201.5,118179.0,1201.5
2010-10-22,1203.0,1212.5,1198.75,1199.5,109086.0,1199.5
2010-10-25,1202.5,1223.5,1199.0,1217.75,123174.0,1217.75
2010-10-26,1217.0,1224.0,1208.5,1219.0,97376.0,1219.0
2010-10-27,1221.75,1229.0,1199.0,1223.75,98133.0,1223.75
2010-10-28,1222.75,1236.75,1218.0,1225.0,87273.0,1225.0
2010-10-29,1224.25,1227.0,1214.25,1226.0,33951.0,1226.0
2010-11-01,1230.25,1236.5,1218.5,1225.25,18885.0,1225.25
2010-11-02,1225.25,1232.5,1220.75,1223.75,14956.0,1223.75
2010-11-03,1225.25,1230.0,1212.5,1227.5,7493.0,1227.5
2010-11-04,1230.5,1268.0,1229.0,1264.75,6964.0,1264.75
2010-11-05,1264.75,1277.0,1261.0,1273.5,6964.0,1273.5
2010-11-08,1273.75,1278.5,1263.75,1264.5,3870.0,1264.5
2010-11-09,1263.5,1333.75,1262.0,1319.25,5980.0,1319.25
2010-11-10,1315.25,1319.5,1305.0,1309.5,4055.0,1309.5
2010-11-11,1311.75,1332.5,1309.0,1330.25,1540.0,1330.25
2010-11-12,1335.0,1337.75,1260.0,1263.0,158446.0,1263.0
2010-11-15,1266.0,1307.5,1252.25,1286.5,122807.0,1286.5
2010-11-16,1286.25,1289.75,1216.5,1219.75,154393.0,1219.75
2010-11-17,1221.25,1232.5,1175.25,1205.0,130907.0,1205.0
2010-11-18,1208.75,1245.5,1193.75,1242.0,92815.0,1242.0
2010-11-19,1244.0,1256.0,1200.5,1201.5,109606.0,1201.5
2010-11-22,1196.0,1223.0,1190.0,1221.5,90552.0,1221.5
2010-11-23,1225.0,1246.5,1201.5,1239.0,109152.0,1239.0
2010-11-24,1241.25,1258.25,1237.0,1255.0,73060.0,1255.0
2010-11-26,1257.25,1262.25,1235.75,1238.5,45484.0,1238.5
2010-11-29,1240.0,1248.5,1226.5,1235.0,79168.0,1235.0
2010-11-30,1238.0,1247.25,1227.75,1243.0,70192.0,1243.0
2010-12-01,1243.0,1284.0,1240.25,1283.0,100564.0,1283.0
2010-12-02,1282.0,1287.0,1273.75,1279.75,87542.0,1279.75
2010-12-03,1278.0,1301.5,1274.0,1300.25,113968.0,1300.25
2010-12-06,1304.0,1306.75,1280.25,1288.5,107989.0,1288.5
2010-12-07,1288.5,1303.25,1282.25,1285.5,121753.0,1285.5
2010-12-08,1283.0,1296.5,1266.5,1296.0,112131.0,1296.0
2010-12-09,1296.0,1299.0,1278.25,1281.5,78572.0,1281.5
2010-12-10,1283.25,1288.5,1267.75,1273.0,102141.0,1273.0
2010-12-13,1269.5,1304.75,1257.0,1302.5,106042.0,1302.5
2010-12-14,1300.0,1311.25,1292.5,1296.0,91214.0,1296.0
2010-12-15,1293.0,1314.75,1290.75,1296.5,132344.0,1296.5
2010-12-16,1295.5,1303.75,1285.0,1289.0,96341.0,1289.0
2010-12-17,1288.75,1300.0,1283.5,1298.75,83684.0,1298.75
2010-12-20,1302.75,1318.0,1295.5,1315.25,88360.0,1315.25
2010-12-21,1315.25,1328.0,1311.5,1326.25,84123.0,1326.25
2010-12-22,1324.5,1333.0,1317.5,1328.75,69733.0,1328.75
2010-12-23,1329.25,1355.0,1328.0,1349.5,65471.0,1349.5
2010-12-27,1341.0,1378.25,1339.25,1373.0,45949.0,1373.0
2010-12-28,1373.0,1385.25,1372.0,1375.75,52754.0,1375.75
2010-12-29,1374.0,1377.5,1363.5,1366.0,50413.0,1366.0
2010-12-30,1366.0,1374.0,1359.5,1366.0,24732.0,1366.0
2010-12-31,1367.25,1394.5,1366.5,1393.75,11684.0,1393.75
2011-01-03,1388.5,1399.5,1367.0,1370.25,9249.0,1370.25
2011-01-04,1369.5,1381.75,1350.25,1361.0,5881.0,1361.0
2011-01-05,1362.0,1387.25,1354.0,1386.0,9691.0,1386.0
2011-01-06,1384.5,1390.0,1369.75,1369.5,3582.0,1369.5
2011-01-07,1365.5,1370.75,1353.0,1357.75,3304.0,1357.75
2011-01-10,1361.75,1385.75,1361.0,1373.25,3394.0,1373.25
2011-01-11,1376.5,1380.0,1349.0,1350.5,2216.0,1350.5
2011-01-12,1354.0,1420.5,1353.75,1409.0,1271.0,1409.0
2011-01-13,1412.75,1426.0,1407.5,1410.0,1558.0,1410.0
2011-01-14,1413.25,1415.0,1399.5,1406.5,76245.0,1406.5
2011-01-18,1412.25,1430.0,1408.25,1413.25,93778.0,1413.25
2011-01-19,1416.5,1431.75,1402.25,1411.5,122583.0,1411.5
2011-01-20,1413.0,1421.0,1383.5,1414.25,111340.0,1414.25
2011-01-21,1415.75,1427.0,1405.0,1412.25,111994.0,1412.25
2011-01-24,1412.5,1426.5,1396.75,1404.5,87474.0,1404.5
2011-01-25,1404.25,1408.0,1370.25,1374.5,122405.0,1374.5
2011-01-26,1375.5,1391.0,1364.25,1385.5,83339.0,1385.5
2011-01-27,1389.25,1400.0,1378.0,1399.5,83207.0,1399.5
2011-01-28,1401.5,1423.25,1392.5,1398.0,135660.0,1398.0
2011-01-31,1395.25,1413.25,1394.5,1413.0,80125.0,1413.0
2011-02-01,1413.5,1440.5,1408.25,1438.0,119431.0,1438.0
2011-02-02,1439.5,1452.0,1433.5,1444.0,82257.0,1444.0
2011-02-03,1446.0,1452.5,1434.0,1435.5,85852.0,1435.5
2011-02-04,1438.5,1442.75,1422.25,1433.5,78364.0,1433.5
2011-02-07,1438.0,1443.75,1421.25,1424.5,89659.0,1424.5
2011-02-08,1425.0,1435.5,1414.0,1434.25,110561.0,1434.25
2011-02-09,1437.0,1455.75,1435.0,1451.0,120796.0,1451.0
2011-02-10,1451.25,1455.0,1430.0,1433.0,112316.0,1433.0
2011-02-11,1433.0,1442.25,1410.25,1416.0,137725.0,1416.0
2011-02-14,1419.0,1424.75,1400.0,1402.75,119509.0,1402.75
2011-02-15,1403.0,1409.25,1364.75,1368.0,144806.0,1368.0
2011-02-16,1369.0,1376.0,1357.0,1366.0,121591.0,1366.0
2011-02-17,1366.0,1406.75,1366.0,1404.5,130312.0,1404.5
2011-02-18,1406.5,1410.0,1361.75,1368.0,119679.0,1368.0
2011-02-22,1379.0,1385.75,1298.0,1298.0,135942.0,1298.0
2011-02-23,1297.0,1322.0,1284.75,1320.0,87718.0,1320.0
2011-02-24,1321.5,1325.75,1299.0,1318.25,55507.0,1318.25
2011-02-25,1318.25,1388.5,1312.0,1365.5,47405.0,1365.5
2011-02-28,1367.5,1372.25,1349.5,1357.25,21470.0,1357.25
2011-03-01,1360.0,1369.0,1347.25,1367.5,9490.0,1367.5
2011-03-02,1365.0,1391.75,1364.5,1387.25,6864.0,1387.25
2011-03-03,1385.0,1406.75,1380.0,1405.5,3646.0,1405.5
2011-03-04,1404.75,1418.0,1392.0,1407.75,5382.0,1407.75
2011-03-07,1407.75,1407.75,1380.0,1387.75,3289.0,1387.75
2011-03-08,1389.25,1389.25,1368.0,1375.5,3098.0,1375.5
2011-03-09,1369.0,1377.5,1345.0,1344.0,2627.0,1344.0
2011-03-10,1335.0,1358.25,1318.0,1348.75,1300.0,1348.75
2011-03-11,1339.25,1339.25,1310.0,1326.5,544.0,1326.5
2011-03-14,1323.75,1332.5,1311.5,1329.0,72096.0,1329.0
2011-03-15,1342.0,1346.0,1270.0,1270.0,160944.0,1270.0
2011-03-16,1273.5,1308.0,1273.5,1287.0,115627.0,1287.0
2011-03-17,1286.75,1346.75,1285.25,1335.25,105300.0,1335.25
2011-03-18,1336.25,1385.75,1322.75,1362.5,124866.0,1362.5
2011-03-21,1369.25,1376.75,1351.5,1363.0,89426.0,1363.0
2011-03-22,1363.5,1365.75,1344.0,1365.5,63138.0,1365.5
2011-03-23,1367.0,1372.0,1351.0,1351.25,62385.0,1351.25
2011-03-24,1350.0,1358.0,1338.0,1354.5,88608.0,1354.5
2011-03-25,1356.5,1367.75,1353.25,1358.25,72510.0,1358.25
2011-03-28,1360.0,1369.0,1347.0,1348.5,61244.0,1348.5
2011-03-29,1345.25,1369.0,1341.0,1361.5,80620.0,1361.5
2011-03-30,1362.0,1374.0,1355.75,1372.0,74995.0,1372.0
2011-03-31,1373.0,1432.0,1368.5,1410.25,108576.0,1410.25
2011-04-01,1411.5,1416.5,1386.5,1393.75,113003.0,1393.75
2011-04-04,1393.5,1402.75,1379.0,1384.0,93610.0,1384.0
2011-04-05,1384.5,1389.75,1366.5,1373.25,86278.0,1373.25
2011-04-06,1374.0,1388.25,1372.75,1376.5,88358.0,1376.5
2011-04-07,1376.0,1383.25,1360.5,1363.5,111295.0,1363.5
2011-04-08,1363.0,1394.0,1362.5,1392.25,111015.0,1392.25
2011-04-11,1395.5,1406.5,1364.0,1368.5,114512.0,1368.5
2011-04-12,1369.0,1370.25,1318.25,1329.75,140396.0,1329.75
2011-04-13,1332.5,1349.0,1328.25,1333.5,96885.0,1333.5
2011-04-14,1335.25,1337.75,1316.5,1331.0,79709.0,1331.0
2011-04-15,1332.75,1338.5,1322.25,1331.75,73463.0,1331.75
2011-04-18,1331.75,1350.5,1320.75,1344.25,83080.0,1344.25
2011-04-19,1344.5,1349.0,1336.5,1342.0,74374.0,1342.0
2011-04-20,1341.25,1373.25,1340.75,1357.75,71712.0,1357.75
2011-04-21,1357.0,1382.0,1351.75,1380.5,73226.0,1380.5
2011-04-25,1380.75,1391.25,1372.25,1389.5,63654.0,1389.5
2011-04-26,1389.0,1390.0,1371.75,1382.75,59906.0,1382.75
2011-04-27,1382.75,1390.25,1361.5,1378.0,53492.0,1378.0
2011-04-28,1379.25,1393.5,1334.25,1350.25,54743.0,1350.25
2011-04-29,1348.0,1393.5,1341.75,1392.75,19328.0,1392.75
2011-05-02,1389.5,1400.0,1380.5,1390.25,5234.0,1390.25
2011-05-03,1390.25,1394.75,1352.0,1359.25,5704.0,1359.25
2011-05-04,1362.25,1362.25,1344.0,1350.5,2087.0,1350.5
2011-05-05,1354.0,1354.0,1309.0,1319.75,1792.0,1319.75
2011-05-06,1318.25,1338.75,1308.5,1325.0,2705.0,1325.0
2011-05-09,1330.0,1339.25,1329.5,1335.0,1158.0,1335.0
2011-05-10,1335.25,1352.25,1335.25,1340.0,820.0,1340.0
2011-05-11,1340.0,1340.0,1319.0,1333.5,572.0,1333.5
2011-05-12,1333.5,1352.25,1320.5,1345.25,482.0,1345.25
2011-05-13,1351.5,1352.0,1331.0,1337.0,84353.0,1337.0
2011-05-16,1330.0,1344.0,1322.5,1326.5,68277.0,1326.5
2011-05-17,1324.75,1342.75,1312.25,1341.0,103046.0,1341.0
2011-05-18,1340.75,1387.5,1340.75,1379.5,118262.0,1379.5
2011-05-19,1377.0,1389.0,1369.25,1379.5,80605.0,1379.5
2011-05-20,1377.25,1396.0,1365.0,1380.25,85706.0,1380.25
2011-05-23,1386.0,1393.0,1366.0,1373.75,75480.0,1373.75
2011-05-24,1373.75,1389.0,1365.75,1372.25,81161.0,1372.25
2011-05-25,1373.0,1387.0,1372.5,1377.0,68753.0,1377.0
2011-05-26,1378.0,1398.25,1377.0,1384.75,91456.0,1384.75
2011-05-27,1387.75,1394.25,1376.25,1379.75,66398.0,1379.75
2011-05-31,1371.5,1391.25,1366.5,1376.0,86334.0,1376.0
2011-06-01,1377.5,1390.0,1370.0,1386.25,81193.0,1386.25
2011-06-02,1386.0,1411.5,1383.75,1407.0,108926.0,1407.0
2011-06-03,1406.75,1419.5,1404.5,1414.5,79159.0,1414.5
2011-06-06,1415.75,1418.25,1382.25,1383.25,99425.0,1383.25
2011-06-07,1382.75,1394.75,1380.25,1394.0,108072.0,1394.0
2011-06-08,1392.25,1417.0,1385.0,1401.5,115628.0,1401.5
2011-06-09,1400.0,1413.25,1386.25,1393.75,111737.0,1393.75
2011-06-10,1396.25,1397.5,1377.25,1387.25,97627.0,1387.25
2011-06-13,1385.25,1390.5,1378.5,1382.75,77738.0,1382.75
2011-06-14,1382.25,1387.0,1353.5,1368.0,101593.0,1368.0
2011-06-15,1368.0,1375.5,1354.5,1368.0,94166.0,1368.0
2011-06-16,1370.25,1373.0,1348.5,1350.5,85809.0,1350.5
2011-06-17,1350.5,1357.25,1330.5,1333.0,84043.0,1333.0
2011-06-20,1336.0,1346.0,1331.75,1335.75,57969.0,1335.75
2011-06-21,1338.25,1354.75,1337.75,1348.75,51448.0,1348.75
2011-06-22,1348.75,1351.75,1320.5,1330.25,78446.0,1330.25
2011-06-23,1331.25,1333.25,1292.75,1317.75,68283.0,1317.75
2011-06-24,1318.5,1328.75,1311.5,1320.25,79696.0,1320.25
2011-06-27,1318.25,1330.75,1310.0,1329.75,69586.0,1329.75
2011-06-28,1334.0,1346.25,1328.0,1330.75,48313.0,1330.75
2011-06-29,1331.5,1350.0,1326.5,1334.25,41246.0,1334.25
2011-06-30,1335.5,1342.5,1290.0,1306.25,13495.0,1306.25
2011-07-01,1308.5,1330.0,1307.25,1322.25,7597.0,1322.25
2011-07-05,1330.5,1340.0,1322.0,1332.25,2786.0,1332.25
2011-07-06,1330.0,1336.75,1321.25,1331.0,4996.0,1331.0
2011-07-07,1331.25,1350.0,1331.25,1345.5,3849.0,1345.5
2011-07-08,1346.5,1355.25,1341.75,1352.0,1520.0,1352.0
2011-07-11,1356.25,1359.25,1343.75,1352.5,2098.0,1352.5
2011-07-12,1352.5,1366.5,1342.0,1366.5,3121.0,1366.5
2011-07-13,1363.0,1392.75,1361.0,1387.0,442.0,1387.0
2011-07-14,1390.25,1396.75,1390.25,1390.5,18414.0,1390.5
2011-07-15,1382.0,1397.0,1376.5,1385.75,20379.0,1385.75
2011-07-18,1385.75,1391.75,1370.0,1385.5,15691.0,1385.5
2011-07-19,1389.0,1408.0,1375.5,1379.25,24180.0,1379.25
2011-07-20,1379.75,1390.75,1373.0,1378.25,22501.0,1378.25
2011-07-21,1377.75,1386.25,1369.75,1380.25,25611.0,1380.25
2011-07-22,1379.75,1388.5,1374.75,1380.25,25749.0,1380.25
2011-07-25,1369.25,1371.5,1351.5,1365.5,27768.0,1365.5
